family,sample_idx,deletion_auc,insertion_auc
vit_tiny,25205,0.3635424750291918,0.42993141129838364
vit_tiny,1831,0.8245440511927313,0.7364871680859721
vit_tiny,3536,0.5303345679719484,0.6168769803154248
vit_tiny,2096,0.3667378407573665,0.26406280070401067
vit_tiny,5469,0.5843147877603485,0.7311666649266897
vit_tiny,5050,0.5891611219745414,0.4836557717731864
vit_tiny,25655,0.5028229309862411,0.4692328382659241
vit_tiny,25122,0.19680875770791317,0.17982813731396163
vit_tiny,25439,0.15031152918481894,0.13893414800850223
vit_tiny,12884,0.538544071780052,0.3930550311160914
vit_tiny,29842,0.5271140160693903,0.8577966893644771
vit_tiny,4418,0.6894283102737973,0.8068124902347336
vit_tiny,3147,0.7102963403667673,0.3306634685541212
vit_tiny,10773,0.1369538892085984,0.7534429306942911
vit_tiny,12766,0.21901097710144768,0.246846884045965
vit_tiny,30524,0.9121860536943132,0.5148480325824494
vit_tiny,1993,0.4325479245308088,0.5578487024831702
vit_tiny,1632,0.7620924629700312,0.5842448089788377
vit_tiny,2903,0.72945756810077,0.40232983449823223
vit_tiny,4288,0.6858867387018108,0.6744323164275556
vit_tiny,26488,0.5028686693112832,0.5757240020320751
vit_tiny,2127,0.451693055267242,0.8059030966105638
vit_tiny,31012,0.2889137062811642,0.5283587651701964
vit_tiny,26627,0.15010074060978695,0.15432007765457456
vit_tiny,19032,0.4160739738290431,0.5657395613088738
vit_tiny,1301,0.29737688339673696,0.6365643356839428
vit_tiny,21284,0.7243252823936928,0.5174647474195808
vit_tiny,2304,0.7822265416652954,0.5448313481865625
vit_tiny,32350,0.35863700789559516,0.557694087146956
vit_tiny,4090,0.41759457314166326,0.497476338526889
vit_tiny,1458,0.6648165917224773,0.6200826700376432
vit_tiny,9806,0.12990677761843017,0.1318561109565053
vit_tiny,5362,0.5647344265388341,0.48122330123798207
vit_tiny,20186,0.43758876700637117,0.4717481322665904
vit_tiny,13709,0.3209760010926672,0.31274355422861255
vit_tiny,4101,0.2693836114704595,0.26014246603226
vit_tiny,25601,0.6556371554050031,0.6633524697049111
vit_tiny,4094,0.3505339974268651,0.4152423160148224
vit_tiny,25595,0.4481259302706526,0.4731552771473879
vit_tiny,4100,0.2727310766676325,0.38270024067472264
vit_tiny,6861,0.10090704128174721,0.2730317470206529
vit_tiny,4593,0.5365044730122328,0.4338528013274132
vit_tiny,9904,0.5573515145412706,0.383034131811371
vit_tiny,9906,0.4236111984461104,0.2531622944635217
vit_tiny,18601,0.5703608957781512,0.6087765590513641
vit_tiny,4584,0.5614959779353015,0.4787477577926005
vit_tiny,9143,0.49635556567208283,0.5695494864290644
vit_tiny,7916,0.47245541105816713,0.3545227888117033
vit_tiny,16545,0.12977846622123224,0.06295248296775213
vit_tiny,3044,0.47707662206911294,0.4569243778106724
vit_tiny,2299,0.3656618107730196,0.25706612485100777
vit_tiny,4121,0.5430558363831466,0.3104588579809189
vit_tiny,4150,0.7214848958378042,0.7333648313365444
vit_tiny,10215,0.41866893492624513,0.5986511244254871
vit_tiny,4160,0.6568395800637941,0.574148118859469
vit_tiny,4109,0.6862617990168189,0.6930814419050755
vit_tiny,10845,0.5567409293011423,0.3840241768956645
vit_tiny,4113,0.672152878755373,0.7211760444343653
vit_tiny,4174,0.7536816031307616,0.7244387245480084
vit_tiny,4951,0.21634130280904174,0.35120549390649103
vit_tiny,4139,0.6492611456646813,0.6896062464183146
vit_tiny,4136,0.6093888200604027,0.5761568000842985
vit_tiny,4114,0.7493955258519307,0.7710301285892278
vit_tiny,4087,0.6135519254062984,0.5212413243156533
vit_tiny,4110,0.6692563837168564,0.7902547383346885
vit_tiny,1627,0.5975508919586794,0.4773807381438573
vit_tiny,10935,0.5774459051481244,0.597869411974898
vit_tiny,4606,0.4771831555636403,0.6036083490395185
vit_tiny,4164,0.7007078280693655,0.7530101604389046
vit_tiny,26687,0.2342075853473844,0.01569409164396518
vit_tiny,4169,0.7178112227461639,0.7523241939646681
vit_tiny,4605,0.6693035106248431,0.5593939891465567
vit_tiny,10918,0.5791833056335989,0.6169561809971498
vit_tiny,20030,0.02451930963085225,0.00013830698672734343
vit_tiny,29752,0.22417987064163114,0.2221395986974919
vit_tiny,25340,0.10892953288094276,0.11512426949542132
vit_tiny,994,0.6890456750275895,0.6706429152402862
vit_tiny,25590,0.025738457073073207,0.025205052273820527
vit_tiny,19770,0.1736974617471656,0.12603691087060476
vit_tiny,3534,0.22883351356629156,0.24051092246495465
vit_tiny,19860,0.026124559228813737,0.06632167595142846
vit_tiny,25599,0.1246645253614389,0.12448664646158392
vit_tiny,19849,0.12531272990024078,0.12456018207026887
vit_tiny,25604,0.024919225591975014,0.02494434930732048
vit_tiny,3628,0.17518688047123998,0.14337015314245072
vit_tiny,24624,0.02714250128298268,0.02496246456951745
vit_tiny,19741,0.22556079979833576,0.2232810676654733
vit_tiny,19783,0.12780608393300597,0.16216564475600848
vit_tiny,14473,0.07480076428005766,0.07463593130929169
vit_tiny,34331,0.21963033129371645,0.21958732544598547
vit_tiny,33036,0.050374291292063944,0.025527272701770798
vit_tiny,25277,0.12487706583132407,0.10215424956389185
vit_tiny,7807,0.27393137161698,0.26873326334898096
vit_tiny,25320,0.17453218631163203,0.17875795107126535
vit_tiny,527,0.22074027322576129,0.17611156634457537
swin_tiny,11598,0.7504489182756515,0.7725926300918218
swin_tiny,8612,0.9105456217876053,0.821357418783009
swin_tiny,32384,0.9250135491747642,0.8656643119174987
swin_tiny,22088,0.8861897833412513,0.7411987451050663
swin_tiny,1258,0.762297859575483,0.8457222947326954
swin_tiny,3882,0.9174735477135982,0.854187694232678
swin_tiny,26021,0.129080599233248,0.16307251315856774
swin_tiny,28706,0.8884249332477339,0.7556147455325117
swin_tiny,12774,0.8885419840371469,0.7836975045211148
swin_tiny,20577,0.8557357935060281,0.928888969385298
swin_tiny,20069,0.8935829590482172,0.9231597110338043
swin_tiny,22989,0.9202757125458447,0.6999746302608401
swin_tiny,19017,0.8956197833467741,0.8303244685521349
swin_tiny,31697,0.8240634005342145,0.8042134504794376
swin_tiny,23363,0.8778592420931091,0.876029987965012
swin_tiny,18777,0.7465137158433208,0.8932600713742431
swin_tiny,11832,0.770248102460755,0.6787687533942517
swin_tiny,28618,0.7340669671684736,0.85384140961105
swin_tiny,22858,0.9074130413064267,0.873085852508666
swin_tiny,511,0.7341669248125982,0.9000379710341804
swin_tiny,29736,0.824372343995492,0.8876887405640446
swin_tiny,33474,0.8316986815116252,0.8602624208433554
swin_tiny,25573,0.8460585603606887,0.744247038019239
swin_tiny,4312,0.30744325241438286,0.3568551017787125
swin_tiny,24225,0.17703108738288975,0.24357501339618182
swin_tiny,5114,0.19462666111039262,0.28364177178870875
swin_tiny,107,0.32924472859098675,0.2586382548095969
swin_tiny,10443,0.598759921558667,0.33820137456132215
swin_tiny,5117,0.12937730706296158,0.2542839114914699
swin_tiny,27764,0.07634298799462158,0.09719760466114202
swin_tiny,31588,0.18181652006774307,0.26755739877877716
swin_tiny,5131,0.44775870298645515,0.3099489271005069
swin_tiny,1761,0.25665720202745845,0.0868894306925938
swin_tiny,34288,0.02699148033438803,0.13902744223402985
swin_tiny,26309,0.8713221604484715,0.8578705189574976
swin_tiny,21752,0.11872179407100347,0.10173219790159438
swin_tiny,20801,0.3165014172754974,0.3313772943152138
swin_tiny,17666,0.8869145725548151,0.5189977911140886
swin_tiny,16706,0.37447208730565684,0.23884784068749987
swin_tiny,6553,0.33825944095848204,0.22999790480870752
swin_tiny,18583,0.4621483869170788,0.27579479569128296
swin_tiny,20787,0.26452062997059933,0.2634987833751321
swin_tiny,33870,0.6801647821557708,0.8173450953327119
swin_tiny,19563,0.3786554970997793,0.4121909220505344
swin_tiny,2399,0.7943044791826646,0.7180651133249527
swin_tiny,4407,0.3994864751645091,0.27373587311307057
swin_tiny,2272,0.7154837847397366,0.6201044646961411
swin_tiny,2489,0.7078267019708484,0.597546869688204
swin_tiny,1496,0.6770382502223216,0.6713686978105202
swin_tiny,2232,0.7104605841804474,0.5803766451134753
swin_tiny,2415,0.7023828069957863,0.7066652962537767
swin_tiny,2382,0.5564889528620176,0.8370616902271011
swin_tiny,2510,0.686183315095966,0.587833710622983
swin_tiny,19664,0.5067527860292644,0.5886619607251817
swin_tiny,2740,0.6822417624151869,0.6257089611518922
swin_tiny,4872,0.6982252498488495,0.4585903623336791
swin_tiny,4574,0.6734827311258318,0.6645547452571336
swin_tiny,4029,0.6748912884800116,0.49546994671990285
swin_tiny,18720,0.6814100703959487,0.3277022546372401
swin_tiny,1514,0.7592537384383728,0.5865777096058182
swin_tiny,1550,0.5080099924602246,0.5935929433900022
swin_tiny,4564,0.6548804905770873,0.4617612341708317
swin_tiny,4498,0.5341669224850301,0.6199582937382382
swin_tiny,1557,0.4469990925142109,0.44217176736109254
swin_tiny,2195,0.595316309544835,0.659581124640829
swin_tiny,2545,0.40040824320439494,0.5570148771875005
swin_tiny,12693,0.5456382992706494,0.42894880738458596
swin_tiny,4750,0.13174973047648564,0.1420249266971041
swin_tiny,18268,0.24953552237127496,0.3816293247850808
swin_tiny,18844,0.13954782746395722,0.2006039526938821
swin_tiny,29937,0.5299860021724498,0.6647617315570642
swin_tiny,1367,0.7133471394672597,0.7709364341103537
swin_tiny,26201,0.4833053246235295,0.39422535302395545
swin_tiny,7843,0.5488204151406535,0.822249230928719
swin_tiny,25933,0.7754936523342622,0.6249780159560032
swin_tiny,7777,0.3754960150081388,0.19358131489025254
swin_tiny,3199,0.11897737260255781,0.08720724110094125
swin_tiny,1633,0.4741725813522635,0.46280518994606723
swin_tiny,5569,0.0861861698877231,0.07498371004595938
swin_tiny,32022,0.3846506145400781,0.3361082750482183
swin_tiny,4352,0.44312815537307415,0.47474349068201604
swin_tiny,5398,0.29435927672932394,0.4687956060599845
swin_tiny,1836,0.7847813062121531,0.4722714813165112
swin_tiny,6819,0.7812151352045476,0.2925555555484607
swin_tiny,30428,0.19288986925857898,0.18749487686454813
swin_tiny,11121,0.35633164282921825,0.15357268682055292
swin_tiny,34333,0.33444662733109,0.16467216233422732
swin_tiny,11558,0.25544264060545174,0.24414586290549778
swin_tiny,15095,0.3977834639383495,0.4483025797552287
swin_tiny,5482,0.4661534418228577,0.477722096565504
swin_tiny,27612,0.6748031332589246,0.3002094553463195
swin_tiny,9711,0.7980615100823343,0.8742362838238478
swin_tiny,2485,0.08485935217578344,0.5681471073383548
swin_tiny,25055,0.562751312594628,0.6394993490321212
swin_tiny,25226,0.8247833190325764,0.8374604574346449
swin_tiny,2517,0.6284430948839788,0.43462153480708565
swin_tiny,3986,0.4456840216627995,0.5464661809896576
swin_tiny,5449,0.5984713123492504,0.17948171730945006
swin_tiny,25650,0.8053191124781733,0.7104963057499845
swin_tiny,5353,0.7702845014341904,0.6780223037170892
swin_tiny,13786,0.33816508188767713,0.3900925051828814
swin_tiny,4322,0.677668091014576,0.738960714866014
swin_tiny,25639,0.17705650651817173,0.16159152523862286
swin_tiny,25205,0.3650051558943552,0.5224321869236128
swin_tiny,1831,0.8330107507708338,0.749537013544991
swin_tiny,3536,0.5432176450034731,0.46737645236587255
swin_tiny,2096,0.41242414705964237,0.4657593387493115
swin_tiny,5469,0.7617359533422015,0.6447051681752534
swin_tiny,5050,0.6121719989143877,0.7606308517320919
swin_tiny,25655,0.5484042503808269,0.5597131051214923
swin_tiny,25122,0.5806062952942739,0.38531754582800204
swin_tiny,25439,0.4863016121016699,0.8043211902840994
swin_tiny,12884,0.8754604029818438,0.2771174288009206
swin_tiny,29842,0.7408667104609776,0.7307489933737088
swin_tiny,4418,0.48660183106039767,0.3381627678536461
swin_tiny,3147,0.518501457428556,0.6176781150388706
swin_tiny,10773,0.6611698841879843,0.422758077897015
swin_tiny,12766,0.1626081683528975,0.02525957101424936
swin_tiny,30524,0.4609183798493177,0.3838833789322962
swin_tiny,1993,0.5272509167116368,0.36066981402109377
swin_tiny,1632,0.7752783645701129,0.8044530268816743
swin_tiny,2903,0.7004156812035944,0.47014730774390046
swin_tiny,4288,0.7673589616315439,0.9572313828393817
swin_tiny,26488,0.5347658176251571,0.49107763770189194
swin_tiny,2127,0.6773872425255831,0.6590849527638056
swin_tiny,31012,0.49154256511246786,0.47610665831416554
swin_tiny,26627,0.4595185013822629,0.3667492888926063
swin_tiny,19032,0.8468887408525916,0.6202057347691152
swin_tiny,1301,0.7518266953993589,0.8048476282856427
swin_tiny,21284,0.8209978645609226,0.6389645325543825
swin_tiny,2304,0.5148638315149583,0.7374610051629134
swin_tiny,32350,0.45369338686577976,0.7224648782867007
swin_tiny,4090,0.2902682013295802,0.3784664502685666
swin_tiny,1458,0.48707288468361193,0.4536336906537075
swin_tiny,9806,0.12594801388172527,0.10852572425483231
swin_tiny,5362,0.39592281467555396,0.42580778384737505
swin_tiny,20186,0.2976479136785645,0.302928818989405
swin_tiny,13709,0.3119311229529558,0.20159270703334187
swin_tiny,4101,0.16462631519770193,0.1918631129155013
swin_tiny,25601,0.018942963699604076,0.019605636628375223
swin_tiny,4094,0.31258932623382646,0.33068144425961266
swin_tiny,25595,0.19406294126777401,0.28900140749725456
swin_tiny,4100,0.11958188969992989,0.4467292587905831
swin_tiny,6861,0.018979303903294498,0.01871015223685113
swin_tiny,4593,0.4876197832943253,0.47279063242014807
swin_tiny,9904,0.3435843983388799,0.23451057964145505
swin_tiny,9906,0.14515286031473273,0.16404380765840543
swin_tiny,18601,0.38173723702559975,0.36488713187536426
swin_tiny,4584,0.4460046052796438,0.479182980613772
swin_tiny,9143,0.39560754536144715,0.462774434853591
swin_tiny,7916,0.21305877643950033,0.16709553498556973
swin_tiny,16545,0.4501883042361803,0.4091860871324632
swin_tiny,3044,0.30365866829969806,0.3636085077393391
swin_tiny,2299,0.2268064336964779,0.25164081299395036
swin_tiny,4121,0.2961918141999149,0.21242005642880102
swin_tiny,4150,0.6372227781280202,0.5244953027505055
swin_tiny,10215,0.3344832792217858,0.2704971259743161
swin_tiny,4160,0.5226233527431816,0.44414423567913275
swin_tiny,4109,0.5377883619521286,0.48317306881633826
swin_tiny,10845,0.4236515810725905,0.5076785794958596
swin_tiny,4113,0.4871859257765516,0.6014711809577724
swin_tiny,4174,0.42680622481493913,0.16863629074665454
swin_tiny,4951,0.05715028475719919,0.13815181860127268
swin_tiny,4139,0.5873430993834567,0.6221691959738962
swin_tiny,4136,0.3804732373783679,0.31975580606701026
swin_tiny,4114,0.8429371084415394,0.8193156444775838
swin_tiny,4087,0.44737331553396587,0.4775385557494545
swin_tiny,4110,0.5961720262929475,0.4911208263655453
swin_tiny,1627,0.4174644002569039,0.4262074035045771
swin_tiny,10935,0.16140764659807427,0.09437264501712406
swin_tiny,4606,0.382272295217593,0.5277157774874617
swin_tiny,4164,0.6737786235963412,0.5867090857939132
swin_tiny,26687,0.04525930959778535,0.21591630329425016
swin_tiny,4169,0.6817938623756348,0.7054029514829523
swin_tiny,4605,0.44357389948397596,0.4855381074431122
swin_tiny,10918,0.4820928427748683,0.4923873895768054
swin_tiny,20030,0.5208122546926152,0.5091757502609351
swin_tiny,29752,0.27196131648798316,0.2699006247843313
swin_tiny,25340,0.08001187063265283,0.07589855239612199
swin_tiny,994,0.026175293080324374,0.027144470399593362
swin_tiny,25590,0.06590596301784828,0.0738497959995304
swin_tiny,19770,0.1770980218672716,0.1780074481397214
swin_tiny,3534,0.2739361218620433,0.27336471825610964
swin_tiny,19860,0.047900767055130404,0.05468356250695357
swin_tiny,25599,0.1360655961490395,0.12445949203612255
swin_tiny,19849,0.15264570283013493,0.12899714528607154
swin_tiny,25604,0.0748013154997915,0.07478385644471798
swin_tiny,3628,0.16256343827541486,0.14898453027060518
swin_tiny,24624,0.03814323226848543,0.029424001449621706
swin_tiny,19741,0.22529362321484733,0.23160260649994452
swin_tiny,19783,0.19768222333178193,0.17865826106309216
swin_tiny,14473,0.056312303196484934,0.06615957176235346
swin_tiny,34331,0.2298919139946895,0.22412622250609507
swin_tiny,33036,0.08450343774764282,0.08900685708764913
swin_tiny,25277,0.12814096901888428,0.11397469523827458
swin_tiny,7807,0.27427324898325356,0.2739789697499982
swin_tiny,25320,0.17434682425791947,0.183406558967496
swin_tiny,527,0.2235706866810262,0.1797705030062732
